sentence,label,label_id
Every man was Killed—The horses were galloped off by the women and children.,passive,0
"The back of his neck was entirely hidden by the length of his hair, which fell on his shoulders in lustrous locks after the manner of the poet Milton.",passive,0
"After the mass this man was drawn by an invisible and irresistible force into the Sacristy, where stood the confessional.",passive,0
"Walking with her lover on the banks of the Kirtle, she was Slain by a shot which had been aimed at Fleming by a disappointed rival.",passive,0
"A man of business habits and of little humour, but apparently of elastic spirits and thorough knowledge of the world, he was not easily conquered by any difficulties or overwhelmed by misfortunes.",passive,0
"Many who had previously been detached from the Jewish community have been brought back by Zionism, but they have not been Re-Attached to the religion.",passive,0
"This Canal is being constructed by the German government principally for the purpose of strengthening the naval resources of Germany, by giving safer and more direct communication for the ships of the Navy to the North German ports.",passive,0
"Something of this might have been inferred by chip, for she suddenly arose.",passive,0
"It was sung by the nurse to the infant Dauphin, and hence became one of the FAVOURITE tunes of Marie-Antoinette.",passive,0
"A secular nobility is formed by groups of people, who grudge each other their very lives and fight each other according to the rules of retaliation Unmitigated by any more humane feelings.",passive,0
"The difficulties of Umpiring are overcome in matches for the border cup by the assistance of strangers, who truly and Indifferently Minister justice.",passive,0
"Conflicting views of this kind have been carefully considered by me, so that my readers may rest assured of the reliability of my own views.",passive,0
The innate differences and peculiarities of individuals are largely obscured by these national characteristics.,passive,0
"They were propelled by an endless chain arrangement jutting from bow to stern, which rattled as it cut the water.",passive,0
"He was first instructed by his brother, Jean Baptiste Vanloo, with whom he went to Rome, and studied some time under Benedetto Luti.",passive,0
"This was done by Stubberud, by fixing the door-frame into the wall in an oblique position just like a Cellar-Door at home.",passive,0
"It is thought by some that horses have no intelligence, but a team that knows enough to take in a sporadic case of buggy sparking has got sense.",passive,0
"Absolutism is succeeded by Constitutionalism, and that by Parliamentarism, and that in the end must be succeeded by a Republicanism that will free itself from all the traditional forms of symbol and ceremonial.",passive,0
She was flattered by the admiration in his eyes.,passive,0
"It is inhabited principally by Tartars, Bulgarians, and Greeks, with a large sprinkling of Jews in its Seaport towns, specially in Salonica, the Thessalonica of Scripture.",passive,0
"I was presently brought back to consciousness by the weight of a head, laid on my shoulder.",passive,0
"The ore is crushed by heavy stamps, or Hammers, and then mixed with water and quicksilver.",passive,0
"If, then, an object of any kind is created by man not for use, for its fitness to actual life, but as an object of art, an object Subserving the imaginative life, what will its qualities be?",passive,0
The front part of the bench is supported by iron legs made of Gas-Pipe with threaded Flanges at top and bottom.,passive,0
As she did so she was attracted by something that glittered not far off.,passive,0
"It was beaten about by contrary winds for some weeks, and at last was obliged to return to England.",passive,0
"All drilling for the headings was done by an Eight-Hour night shift, using percussion drills.",passive,0
"The vices of the rich are never forgotten by the people, and the traditions that still are current in Rome about Donna Olimpia",passive,0
"This vitality is not explained by the Theoretic system of administration, nor yet by the practical neglect of that system.",passive,0
"Descending the long stairway, I was overwhelmed by memories.",passive,0
Some conventional representations are explained by similar figures.,passive,0
"But a subsequent scrutiny of the pistol was cut short by the arrival of Kingsford, who announced luncheon.",passive,0
"Nevertheless, the gross total, including products from both raw materials and partly manufactured products, is reached by the same means as were employed in previous censuses, and is therefore comparable with the gross totals of previous decades.",passive,0
She had been silenced by her first view of the poor room.,passive,0
The King was induced by his worthless advisers to make claims and attacks upon the rights of the citizens.,passive,0
"Some time before dawn the sleepy Garrison were aroused by the Thunders of a stock stampede, and out of the darkness came the clatter of hoofs, as Satanta and his band departed for the South with a Goodly herd of government mules and horses.",passive,0
"In the olden time it was gathered on Hounslow Heath and other deserted spots, by mounted horsemen wearing masks and carrying pistols.",passive,0
"An important discovery has been made by M. Nicholas Zach, a Lithographer of Munich.",passive,0
"Miramichi Bay, or “ Bay of boats, ” was visited by Jacques Cartier.",passive,0
"As the Huns, under King Attila, made a name for themselves, which is still mighty in traditions and legends to-day, may the name of German be so fixed in China by your deeds that no Chinese shall ever again dare even to look at a German askance.",passive,0
"The deer may be suddenly seized by a flood whilst crossing a river, and carried far away without necessarily coming to grief.",passive,0
"They were soon surrounded by boats full of people inquiring anxiously for news of other ships, and for friends and Acquaintances on board.",passive,0
Their cost is Defrayed by Ratepayers of all degrees.,passive,0
And this Leftward trend was accentuated by disapproval of the action of the government in bombarding whole quarters of Berlin and in shooting wholesale its political opponents.,passive,0
The following remarkable disclosure was made by Mr. Granville Fortescue on a victory of the French over the Army of the crown Prince on September 6–7.,passive,0
"Great efforts had been made by both parties, during the winter, for the resumption of hostilities, on even a more extended scale than in any preceding campaign.",passive,0
"The crown is suspended by four chains from a Foliated ornament encircled with Pendent pearls and Sapphires, and surmounted by a capital of rock crystal.",passive,0
They were rescued by an English vessel.,passive,0
"The conversation was interrupted by Ralph Clavering, who had spied Linda for the first time.",passive,0
"But no serious effort was made by this denomination to meet and master the problems that arose from exclusive Protestant occupation of the Spanish-Speaking section of the field until the time of the noted Panama Congress in February, 1916.",passive,0
"It is caused by the refraction of light passing through moisture, which at the usual height is in the form of Ice-Crystals.",passive,0
"These evils had been aggravated by the great loss of capital in the famous fire at New York in December, 1835, a loss whose effects, though real, were not at once apparent because of the shifting and postponement of the burdens through facilities of credit, by the disturbance which the transfers of public moneys in the distribution among the States caused, and by necessities of foreign creditors which made them seek to withdraw specie from the United States.",passive,0
The character of the force is well illustrated by the private occupations of his team.,passive,0
"In Eastern Hypnotism the gross Vibrations of the physical vehicle are inhibited by the will of the operator, putting the body of the subject to sleep, Whereat the consciousness, free in its subtle body, awakens to a dimensionally higher world.",passive,0
"Consequently principles and alleged truths are judged more and more by criteria of their origin in experience and their consequences of Weal and woe in experience, and less by criteria of sublime origin from beyond everyday experience and independent of fruits in experience.",passive,0
Porter was shaken inwardly by the thought that the little blond artist was proving himself a gentleman.,passive,0
A fragment of rock had been tied to the body by the Pah-Utes for the purpose of sinking it.,passive,0
With this you may be easily furnished upon any occasion by the dictionary commonly printed at the end of Chaucer.,passive,0
"These are spanned by several high bridges, from one of which we have a delightful viewpoint.",passive,0
"Consequently, as unlike poles attract and like repel, the soft iron is attracted by the inducing pole much as a Pithball is attracted by an electric charge.",passive,0
"Used in a public discussion by a New York labor union official, in April, 1908, it was widely discussed by the press, and, according to that same press, drew from the President of the United States enthusiastic praise of the Labor-Union official in question.",passive,0
"The man had been Enticed into the opium Den by Ah Wu, whom he still believed to be his colleague.",passive,0
"Hurrying to the boat, I was checked suddenly by crossed rifles.",passive,0
Gates himself had been carried far to the rear by the rush of the fleeing militia.,passive,0
"The returns of said election shall be certified by the election commissioners, or a majority of them, of the several counties, and transmitted, sealed, to the seat of government, directed to the Secretary of state, and shall be by him safely kept and delivered to the Speaker of the House of Representatives at the next ensuing session of the Legislature within one day after he shall have been elected.",passive,0
"It was not published until Twenty-seven years after his death, namely, in 1653, by Isaac Gruter, at Leyden.",passive,0
"At a critical moment in the battle an order given to the Royal Welsh to retire was mistaken by the Scots guards as meant for them, and they began to retreat in considerable disorder.",passive,0
The existence of such corruption is not justified by authentic documents or by any impartial and broad estimate of the character and conduct of the nation before the reformation.,passive,0
The years of peace had been distinguished by the development of industry and trade and internal organization.,passive,0
She was owned by Frank and Sarah Buckner.,passive,0
"His Comical vanity and apparent egotism is overshadowed by human touches such as this worthy intervention on behalf of Sir Robert Calder, who he had reason to know was not professionally well disposed to him.",passive,0
"But those Danavas that had sent up that shout were all Slain by those shafts of mine blazing as the sun himself, and capable of striking at the perception of sound alone.",passive,0
"It was said and well said it was well said and avoiding, it was avoided by instantaneous crowning it was mounted by sullen points it was suddenly anticipated and nearly by a trinket.",passive,0
"The merchandise of the Earthmen is put up for sale by means of these newspapers, which also are the property of the Earthmen.",passive,0
"The lower steps were shaded by great water Beeches, and the turf under them was green and warm.",passive,0
Dacier was hurried forward by a powerful hand.,passive,0
"They were met by a fierce hail of fire from the French, but in spite of this they succeeded in launching their torpedoes, and the French battleship, far back, suddenly disappeared from the surface of the Adriatic.",passive,0
They were told by the board conducting the investigation that this was merely “ an inquiry into the Workhouse conditions and therefore would be held in secret without reporters or outsiders present . ”,passive,0
"The lines of her figure, which should have been so subtle and fascinating, were sharpened by an unnatural thinness.",passive,0
During the revolution the pioneers were constantly beset by the savages.,passive,0
"The pods are eaten by many animals, and as the seeds are hard to Digest, many are thus widely scattered from the parent tree.",passive,0
"The words in italics are blotted out by a later possessor of the paper, shocked doubtless at the harshness of the sentiment.",passive,0
A corresponding position was occupied by the headquarters staff of the Army of occupation in Cairo.,passive,0
"On March 13, 1758, while Reconnoitring near Ticonderoga with two hundred rangers, he was surprised by a force of French and Indians.",passive,0
"While Endeavouring to push on as rapidly as possible, we were assailed by a fierce storm.",passive,0
"In 1529, the course of these calamities was suspended by the treaty of Cambray, negotiated in person by two women.",passive,0
"She was wounded in Paradise by a Dart of the devil, and healed of her hurt by the death of Christ Jesus.",passive,0
"Notice is always sent by agents, whose business it is to watch such things, of any considerable shipment of contraband goods from a Continental port.",passive,0
These functions can be best addressed by the formation of a Sub- committee of the E911 implementation team to set up guidelines for and to secure service commitments of Interfacing organizations.,passive,0
"When the sun rises, strange colour effects are caused by the frost haze.",passive,0
The MahdiS continued advances were rendered possible by the precarious state of affairs in Egypt.,passive,0
Armstrong was taken aback by this declaration.,passive,0
"On the condition of labor, one is chiefly struck by his earnest desire for the welfare of all mankind, his clear recognition of the existence of a grave social problem, and the singular want of logic which he exhibits in his attempt to solve it.",passive,0
"I was haunted by the figures of Arthur Pym and his companions, lost in Antarctic Ice-Deserts.",passive,0
"It is found by chemical analysis to be almost identical with “ Chamber-Lye ” ——The favorite prescription of our Grandmothers——And although more agreeable to the taste than urine, even when the latter is drowned in Treacle, it is, in my opinion, always injurious, especially in sickness, when, of course, the Excretory system is already taxed to the utmost.",passive,0
"Another was destroyed by Shell-Fire in the Mediterranean, and the part they played in the raids on Zeebrugge and Ostend, in which two were lost and a V.C . gained, is now world famous.",passive,0
"They were led by Col. Ephraim Williams—Whose will, creating what is now Williams college, had been made a few days before at Albany—And by Lieutenant-Colonel Whiting.",passive,0
"We were interrupted by a Scuffling outside, and by the opening of the door.",passive,0
"It is well understood by the medical profession that a mating which shows, first a number of Miscarriages followed by deaths in infancy, and finally live offspring, is a picture that means Syphilis in one or both of the parents almost without question.",passive,0
"Ralph Izard, of South Carolina, a very passionate man, was appointed by the wise Congress an envoy to the grand duke of Tuscany.",passive,0
The simple needs of the family are almost entirely supplied by the women of the household.,passive,0
Under other circumstances pen would have been deeply affronted by his transparent ruse.,passive,0
The Island was being taken away from them by the great hand of the sea.,passive,0
"Mary White had been awakened by his outcry, and starting up in alarm, beheld a man standing by the window, which occasioned the involuntary exclamation that had just burst from her lips.",passive,0
"Most men, young or old, gay or severe, radical or conservative, were touched by his mournful strains, and influenced by his magic words.",passive,0
All were actuated by a resolve to contribute in the measure of the possible to compensate her for such losses as were still Reparable and to safeguard her against the recurrence of the ordeal from which she had escaped terribly Scathed.,passive,0
But this result was assisted by other circumstances.,passive,0
"After arguing for an hour, Pulci was persuaded by Punchinello.",passive,0
"Her mind was beaten to the ground by this catastrophe, of which to this moment she had never allowed herself to think.",passive,0
"In the same year, Dr. gray, as Bishop of Cape town, was invested by Royal letters patent with metropolitan jurisdiction over Dr. Colenso and the diocese of natal.",passive,0
"The two cars, to hold three passengers each, like the motor, are supported by a pine framework, and are suspended at a distance of fifteen feet under the balloon.",passive,0
"Her married existence had been punctuated by the fatal illness of her husband, leaving her widowed while yet in the first year of her wedded life.",passive,0
He is worshipped by the Baiga priest to ensure abundant rain and harvests and to keep off disease.,passive,0
"This disease is caused by a protozoan parasite, a Trypanosome, which is transmitted from one host to another by the Tsetse-Fly.",passive,0
He merely is possessed by a devil of contempt that prompts him to Humiliate and confound us.,passive,0
And this pretence of birth was found by me to be a fact because of the information of it from persons worthy of credit.,passive,0
It is distinguished by the wing Coverts being spotted with Rufous and black.,passive,0
Many communities in these ten bordering counties are influenced by the migration of population from the eighteen counties.,passive,0
"His ideas were largely influenced by his reading of the Bible, especially of the old Testament.",passive,0
These same questions had been asked me a hundred times by the learned doctors.,passive,0
"The two-room shack of Cottonwood logs and a dirt roof, which had been the station, was inhabited by calves and chickens who were kept in bounds by the stockade which only a little while before had served to keep the Indians at a distance.",passive,0
"It was laced across the breast by strings, and was shifted from side to side according to the direction of the wind.",passive,0
Italy was overrun by enemies.,passive,0
In early political society most recognition is guided by such symbols.,passive,0
"Outside the Post-Office they were stopped by farmer Trebarwith, who was bubbling over with excitement.",passive,0
"Just before dawn several dark forms were seen by the Best-Sighted of the men on watch, creeping cautiously up the Ravine towards the Hiding-Place.",passive,0
What a disappointment to them not to have been met by their dear Papa!,passive,0
Eight other specimens were obtained from the same locality by Professor Powell.,passive,0
"An address on the above interesting subject was delivered by Sir Frederick young, K.C.M.G., in the Y.M.C . Association hall, on Monday, when the room was filled to its utmost capacity.",passive,0
"It was followed in August by an act of Parliament which made it illegal for Outed ministers not licensed by the Council or for any other persons not authorised or tolerated by the Bishop of the diocese, to preach, Expound Scripture, or pray in any meeting, except in their own houses and to members of their own family.",passive,0
"The Press-Work, being very toilsome, was done by turns, one man plying it a certain number of hours, then another taking his place.",passive,0
"Part of the compartment was occupied by a bend, at which the Seaman to whom he had previously spoken was busily engaged in mending a rent in an Oilskin coat.",passive,0
And even if the wolves did rush them they could be repelled by fire brands.,passive,0
"Extreme lightness had been gradually obtained by those making racing cars, and that had been intensified by aviators.",passive,0
"The early morning train we had taken from Ajmir to Jaipur was invaded by a party of no less than forty of our transatlantic cousins, who overflowed it and filled our compartment with an incredible amount of hand baggage.",passive,0
"“ it was agreed by the parishioners that part of it should be demolished, and that such alterations and additions should be made as were necessary for decent accommodation.",passive,0
"His greatness as an international statesman was matched by the extraordinary charm of his character, which expressed itself in everything he wrote, and in Numberless acts of kindness.",passive,0
"A weary March was brought to a sudden halt by a deep water gully, over which no perceptible Ford offered a passage.",passive,0
"This idea, however, had already been grasped by others.",passive,0
The verdict was greeted with loud applause by a court in which Mcmurdo saw many familiar faces.,passive,0
"When tea is served in the dining-room, the guests are usually asked by the servant in attendance if they will have tea before being ushered into the drawing-room.",passive,0
"In the general decline of taste which marked the middle of the present century, these dignified and well-designed Mantel-Pieces were replaced by marble arches containing a fixed grate.",passive,0
"Byron had been brought up by his mother in very strict religious principles, and in his youth had read many theological works.",passive,0
"Both were written by men, naturally.",passive,0
"If a noise is made in the water, say by the twin Propellers of a submarine revolving, the sound is picked up by the diaphragm in the Hydrophone, which is similar to the diaphragm in a telephone, only, of course, bigger.",passive,0
Gerald ’ s breath was almost taken away by this unexpected proposal.,passive,0
"That curtain was watched with alarm by many, for at a certain point in the service it was the Squire ’ s wont to draw it aside, and to stand for a time with his back to the East while his hard eyes roved over the congregation.",passive,0
"His hopes were frustrated by the reigning Pope Nicolas, who was notoriously unfriendly to him, and it was not till the election of Alonso Da Borgia as Calixtus II.",passive,0
"For this he was promptly pulled up by Lord Robert Cecil, who warned him not to judge the policy of France by the utterances of certain French newspapers.",passive,0
"He is mentioned by Ali Ibn Rayhani, Arabic author, who stood in near relationship to the Khalif and who was partial to the Zindiks, that is, in this case, to the Dualists.",passive,0
"But notwithstanding their dues, the bulk of the tribe, being Nomads, would be looked upon by the agricultural population as poor, just as the Bedouin, in Palestine now are, comparatively speaking, very poor.",passive,0
"Afterward, I was conducted into the kitchen by the Lady of the house, to view the new fittings and improvements.",passive,0
"Narva, striding ahead, was Unimpeded by obstacles that left the others breathless and Panic-Stricken.",passive,0
"They were met by three Mandarins, one of whom was the bitterest enemy of the Christians.",passive,0
The body had been stripped by Zargheba to furnish the accouterments for the Pretender.,passive,0
The various riders were surrounded by friends who had come to witness the exhibition of skill.,passive,0
"Their unhealthy ambitions were encouraged by a Cantankerous press, jealous of the races that embody the civilization of the past, and choosing to regard them as decadent rivals of the noble Germanic stock, which was destined to give an enslaved world the opportunity of enjoying the civilization of the future.",passive,0
Obsessions are characterized by Dissociations from the main personality.,passive,0
"The entrance was protected by the Morro with fourteen Cannons, the battery of the Doce Apostoles with twelve guns, that of the Divina Pastora with fourteen guns and the Fort of La Punta.",passive,0
"The meeting had been called by S. Walmsley Cowan, who in his talks to large groups adopted the benevolent Big-Brother manner and turned on and off a beaming smile.",passive,0
"Cambriels had now been replaced in Eastern France by a certain general Michel, who lost his head and was superseded by his comrade Crouzat.",passive,0
The city is protected by modern fortifications in other quarters.,passive,0
"If they do exist, they were hidden by the dense forest.",passive,0
He was puzzled by the whole affair.,passive,0
Such a country can only be penetrated by cool calculation and determined perseverance.,passive,0
"The door was opened by a man, who showed them up stairs and announced their names.",passive,0
"The spirals and other linear designs are executed with exceeding accuracy, by peculiar instruments.",passive,0
"She had been immediately made a great FAVOURITE by the Queen of Scots, and the attendants all knew who she really was, though she still went by the name of Talbot.",passive,0
Of this a clear confirmation is furnished by the experiences of religions.,passive,0
"It is employed very extensively, however, by the fishermen as bait along all parts of the British coast.",passive,0
A little boy who had just joined Sunday-school was asked by his mother how he liked it.,passive,0
"This picture, with a large gun, some pistols, and powder Flasks, inlaid with gold and ivory, were presented to the Raymonds, by Sir William Harris, a Sea-Officer, who took them, with other property, on the defeat of the Spanish Armada, in 1588.",passive,0
The two independent elements are separated by a colon.,passive,0
This is demonstrated by the solution of a problem in this same Calculus.,passive,0
"The threes bloomed before him in the forms of magnificent flowers, the Sevens were represented by Gothic Portals, and the aces became transformed into gigantic Spiders.",passive,0
It has been destroyed by the ravages of time . ”,passive,0
Another Tsukinami ceremony was performed at Ise by a Nakatomi despatched thither as special envoy in connexion with the Toshigohi and also in the sixth and twelfth months of every year.,passive,0
"A certain class of wakeful patients are benefited by the practice of eating shortly before bedtime, when this right has been earned by sufficient restriction during the day.",passive,0
"The years between boyhood and manhood had been bridged over by a sense that some one needed his care, and that he was a protection to a little woman who was weak and unhappy.",passive,0
"And a grimmer light is thrown upon these figures by the following statement of the medical officer of health for Lambeth made in 1889, but referring to 1869.",passive,0
It has been most highly developed by the Chinese and the Anglo-Saxon.,passive,0
The fire must be kindled by the friction of two sticks.,passive,0
The petition was prefaced by a personal letter containing them.,passive,0
"Thousands of cases of pulmonary disease, which had baffled every expedient of human skill, have been permanently cured by the Cherry pectoral, and these cures speak convincingly to all who know them.",passive,0
"The best comment on this oration was furnished by Mr. Barnes, who strongly advocated a tax upon advertisements.",passive,0
"It is made by many makers, and varies somewhat in form accordingly.",passive,0
His head was encircled by a snake skin.,passive,0
This question was called forth by an exclamation of wonder from the third mate.,passive,0
In the meantime the barriers of nationalism have been partially broken down in Europe by the terrible conflict just past.,passive,0
"The people of Germany are being told by the men whom they now permit to deceive them and to act as their masters that they are fighting for the very life and existence of their Empire, a war of desperate self-defense against deliberate aggression.",passive,0
All Misbehaviour is punished by him.,passive,0
"If employers are greedy, the wrong will not be righted by an equal display of greed on the part of Wage-Earners.",passive,0
"And it was inhabited by various kinds of Fowls and birds, and full of water that was pure and sweet.",passive,0
This abuse of the rule of law and the regulatory regime is further compounded by the seething pathological envy that is typical of Erstwhile Egalitarian societies now exposed to growing income inequalities.,passive,0
"They were soon eclipsed by the Stockwhip, the Shears, the Sheep-Dog, and the Wire-Fence.",passive,0
"It was designed by him to prove the fitness of the Ex-Slave to perform his part in the duties of the civil, with equal ability to that displayed in the military service of the government, while it would seem to make him more self-reliant, and desirous of controlling his own affairs as a free man.",passive,0
"The House has been leased for fifteen years by Watson & powers, who have had long experience in Charleston and other hotels.",passive,0
A number of eccentricities are displayed by people in their burial bequests.,passive,0
"The warrants on which they were arrested were taken out by E. J. Denison and Rev . Peter A. Baart, a Methodist Minister of Marshall, Mich., who were officers of the La Vaca mines and mills, of Joplin, Mo.",passive,0
"The region in which the disease has had the greatest and most frequent prevalence is bounded by the shores of the Gulf of Mexico, and includes the West India Islands.",passive,0
On the fourth side the village is limited by the canal itself.,passive,0
"Perhaps his case is best stated by Lamon, who declares that he had all the requisites of an available candidate for the Presidency, chiefly because he had not been sufficiently prominent in national politics to excite the jealousies of powerful rivals.",passive,0
"It was run by a woman whose name was Russian, whose instincts were cosmopolitan, and who had been shifted out of most of the great European cities by the police.",passive,0
"Private concerts and private theatricals should be followed by a supper, as they are Fatiguing for the performers, and oftentimes as much so to the audience.",passive,0
Now he could be seen by the light of the little fire.,passive,0
"These iniquitous acts were Execrated by reasonable people of all countries, but were shortly followed by the Republican assembly offering aid to other nations to rid themselves of their Monarchical rulers.",passive,0
"The Dobsons, Loosing their hold on the bottom, will be carried by the current into the net.",passive,0
In the days when men devised arms for themselves these were characterized by a simplicity that held its own all through the thirteenth and fourteenth centuries and well down into the fifteenth century.,passive,0
"He was seated by the table when I entered, but rose politely to bid me welcome.",passive,0
"A similar method was adopted by a second body of plunderers, and when they could find nothing they Spitefully killed the poor fellow, doubtless on the charge that he was hiding his stock.",passive,0
The different Colours had been laid on by the printer with marked independence of registration.,passive,0
From such reflections I was aroused by the approach of the crisis.,passive,0
The project was opposed by the one person with a Pertinacity that Julian was sure could mean only one thing.,passive,0
This is omitted by Chronicles probably because it Detracts from the character of David as the ideal hero.,passive,0
"A bill to provide for a census and a constitutional convention was passed by large majorities in both houses, but seems to have been lost by the enrolling committee of the Council, and was not presented for executive approval.",passive,0
Our adversaries are driven forward by a power that drives us back.,passive,0
Lea was frozen by his words.,passive,0
"He was followed by a man who made a bitter attack on the churches and ministers, and declared that the two great obstacles in the way of all true reform were the courts and the ecclesiastical machines.",passive,0
"Near the trenches and at training camps, other work has been done similar to that of the Y.M.C.A . and Knights of Columbus, by the Salvation Army.",passive,0
"The ground is now Pulverised by Harrows of various shapes, according to the nature of the crop to be sown.",passive,0
The flowing hair is crowned by a dainty Muslin cap trimmed with a knot of red ribbon.,passive,0
"The clerk of the Supreme Court shall be appointed by the court, and shall hold his office for eight years.",passive,0
She was manned by about twenty men in Russian police uniform.,passive,0
"This is proved by the number of white men, out of a sparse population, that are annually tossed and killed by the Brutes, and by the Promptness with which the natives take to Trees-Thorn trees at that! -When the cry of Faru! is raised.",passive,0
"Any method of treatment which can more or less destroy the pain of labor without in any way interfering with its progress, and which in no way complicates its course or leaves behind any bad effects on either mother or child, must certainly be hailed with joy by both the patient and the physician.",passive,0
This must be admitted by all intelligent Christians.,passive,0
There the production of every County is improved by Joint-Stocks amongst the inhabitants of the several counties.,passive,0
Perhaps the thing has been interpolated by the local producer.,passive,0
"When he came to study the forms of life existing in the Galapagos Islands, off the West Coast of South America, he was startled by the discovery of the following facts.",passive,0
"The odour of the young fresh green things was Wafted in by a breath of wind, which gently swayed the cotton curtains.",passive,0
"They were impelled both by oars and sails, but depended mainly on the latter.",passive,0
"Most of the Skinks recorded at the rock pile were caught by this method, and sometimes several were caught together in the same pitfall.",passive,0
"Most property owners no doubt would have been incensed by this calm defiance on the part of a Squatter, either male or female, but not I . The very impudence of the Usurper appealed to me.",passive,0
"The existence of these three types, and their peculiarities of shape and position, are all satisfactorily accounted for by the Supposition that they are made of different materials.",passive,0
"Second, that they are produced by pressure of the harness.",passive,0
All the side Altars of a church would be fenced in by screens.,passive,0
Sandy soil and country districts are infected by a tiny worm which thrives in polluted soil and enters the body through the skin of the feet.,passive,0
"This was manifested not only by his thoughtful manner and his wise and knowing looks, but by his subsequent conduct.",passive,0
"Acknowledgment is hereby tendered by the author to the editors of these various magazines for their consent to Republication, together with thanks, however belated, for their unfailing hospitality to the children of his brain.",passive,0
The revised copy of by-laws was then signed by all present.,passive,0
"One of these was Treacherously destroyed by the Gauls, and the others were saved only by the extraordinary quickness with which Cæsar marched to their relief on hearing of their imminent danger.",passive,0
"This feeling was increased by de Morgues, the companion and artist who came with Laudonnière, and had furnished them with beautiful drawings of his travels in these far-off lands.",passive,0
"They were gently cut down by an undermining process that left no Caverns, because the Strata are so thin that they cannot hold together.",passive,0
"This angle is not measured by the Woodworker often, but is a matter of experience.",passive,0
"He had been accused by an anonymous Informer, of having killed a stag in the Royal preserves.",passive,0
The following notes were made by a student in preparation for a speech upon the opposition to the Covenant of the League of nations.,passive,0
The total number of volumes shown in the library catalogue of 1732 to have been given by Ireland is 142.,passive,0
The Squire was taken captive by a happy surprise and eagerly Seconded Katherine ’ s desire to see him at such absorbing work as his loom appeared to require.,passive,0
"He was abruptly stopped by the captain, who ordered him to stay off.",passive,0
I was carried away by my feeling for you.,passive,0
"We were soon joined by Davy, who remarked that if they had a guide with them, there were a few things he didn ’ t know yet.",passive,0
"We are told by some authorities that as the Oak was the symbol of God, the all-powerful, so the mistletoe became the symbol of man, receiving his life and sustenance from God.",passive,0
The others are mostly taken year after year by the same people.,passive,0
Revision of these features can easily be made by the method above described.,passive,0
Already the King and queen are spoken of most enthusiastically by those who have had the honor to be presented to their Majesties.,passive,0
Terence was introduced to Scipio by another friend of his.,passive,0
"This process of obscuring and shortening is determined by the law of abridged transmission, and I mention it here specially because it is of great importance for the understanding of Embryology, and because it explains the fact, at first so strange, that the whole series of forms which our ancestors have passed through in their gradual development are no longer visible in the series of forms of our own individual development from the egg.",passive,0
"The large masses were followed by a shower of the separate Conical pieces, and that by heavy rain.",passive,0
This great purchase was consummated by Monroe in 1803.,passive,0
"Many centuries after, the fairy Selnozoura, who had fallen into bad health, was ordered by her doctors to make the tour of the world twice a week for change of air, and in one of these journeys she found herself at fountain Island.",passive,0
"If he had fired a shot into the exposed Line-Of-Battle ship, he would inevitably have been chased by the others and probably taken.",passive,0
"The invention was not accepted by the Postmaster-General, although it was, to some extent, admitted to combine a principle of safety with the celerity required in mail carriages.",passive,0
The imprint had assuredly not been made by the hand of a man!,passive,0
"On the 22nd of August in the same year, four Labourers, returning from work, were overtaken by a thunderstorm.",passive,0
"By addition of Petroleum spirit the former, consisting of fat acid crystals, are dissolved, the latter, remaining unaltered, are considered by Mitscherlich to be Theobromine crystals, since their crystalline form closely resembles that of Theobromine.",passive,0
"This letter was written by Monsieur Caillaux to his first wife, Madame Gueydan, before he married her.",passive,0
"In this he was assisted by the Athenian Iphicrates, to whom he had given his daughter in marriage.",passive,0
He had been accused by his superiors of Peculation.,passive,0
"This rectangular ruin has been called by many various names, such as the temple of Jupiter Feretrius, the Tugurium Faustuli, the temple of the Magna Mater Cybele, or of the Lares Præstites.",passive,0
"In the latter part of October an expedition was conceived by Maj. Gen. Mitchel, commanding the Department of the South, to proceed Inland with a small force and burn the railroad bridges between Charleston and Savannah.",passive,0
"It has been pointed out by experiment that certain forms of curved surfaces as applied to Aeroplanes will lift more per horse power, per unit of square foot, while on the other hand it has been shown that a flat surface will lift more per horse power, but requires more area of surface to do it.",passive,0
The class over whom he had supervision were materially affected by this injustice.,passive,0
"And when Etain was grown to be a beautiful young woman, she was seen by Eochaid Feidlech, high King of Ireland, and this is the way that happened.",passive,0
"His interest in birds and out of door life has been strengthened by his long friendship with John Burroughs, the naturalist, and the two have had many Tramps and camping trips together.",passive,0
"The details could be drafted by specialists, as to-day.",passive,0
"She is followed by a dwarf, who conducts a War-Steed, on which are piled all the arms of a knight.",passive,0
"The report that the American Protestant chapel at Rome had been closed is authoritatively contradicted by Mr. Hastings, who speaks in terms of high praise of the liberality which has been manifested toward him by the papal authorities.",passive,0
Pensions are fixed by law.,passive,0
"Yet even to this day, such restraint is tempered by a certain amount of moderation.",passive,0
It was quickly followed by another roar and Scott felt a streak of fire across his neck and the Scorch of burning powder on his cheek.,passive,0
"“ we were chased by Indians, and were trying to escape.",passive,0
During the next voyage his behaviour towards unmarried women was marked by that circumspection which should always characterize an engaged man.,passive,0
"The manner in which the warfare has been waged by the South will be mentioned by historians as cruel, Dishonorable and disgraceful to people of a Christian nation.",passive,0
"These proposals were adopted by acclamation, the enthusiasm in the diet rendering any debate impossible and superfluous.",passive,0
"Advance catalogues of books to be sold at auction will be mailed by the auction houses, on request.",passive,0
